case_id,n_boxes,dice,iou,runtime_s
volume_185_slice_60,7,0.838547,0.721982,0.006301
volume_185_slice_61,5,0.828653,0.707435,0.004610
volume_185_slice_62,5,0.841960,0.727056,0.004549
volume_185_slice_63,7,0.858992,0.752836,0.006139
volume_185_slice_64,4,0.865392,0.762724,0.003712
volume_185_slice_65,1,0.880449,0.786430,0.001599
volume_185_slice_66,1,0.896074,0.811715,0.001500
volume_185_slice_67,2,0.906375,0.828780,0.002096
volume_185_slice_68,2,0.909396,0.833846,0.002088
volume_185_slice_69,1,0.866122,0.763858,0.001333
volume_185_slice_70,3,0.829713,0.708982,0.002648
volume_185_slice_71,9,0.762690,0.616410,0.007406
volume_185_slice_72,10,0.789474,0.652174,0.008351
volume_185_slice_73,10,0.789022,0.651558,0.008950
volume_185_slice_74,12,0.711811,0.552567,0.010070
volume_185_slice_75,10,0.671197,0.505114,0.008666
volume_185_slice_76,10,0.633609,0.463710,0.008584
volume_185_slice_77,9,0.621010,0.450337,0.007646
volume_185_slice_78,11,0.680092,0.515257,0.008537
volume_185_slice_79,7,0.688943,0.525487,0.005933
volume_185_slice_80,4,0.745953,0.594836,0.004034
volume_185_slice_81,6,0.808777,0.678947,0.005279
volume_185_slice_82,3,0.789183,0.651777,0.003031
volume_185_slice_83,2,0.816986,0.690597,0.002187
volume_185_slice_84,4,0.852023,0.742195,0.003586
volume_185_slice_85,1,0.854711,0.746283,0.001382
volume_185_slice_86,1,0.865217,0.762452,0.001359
volume_185_slice_87,1,0.885729,0.794895,0.001356
volume_185_slice_88,1,0.895477,0.810737,0.001393
volume_185_slice_89,2,0.887137,0.797166,0.002039
volume_185_slice_90,1,0.882148,0.789146,0.001404
volume_185_slice_91,1,0.894659,0.809397,0.001382
volume_185_slice_92,1,0.893082,0.806818,0.001447
volume_185_slice_93,1,0.892929,0.806569,0.001507
volume_185_slice_94,2,0.892934,0.806576,0.002109
volume_185_slice_95,1,0.902142,0.821730,0.001406
volume_185_slice_96,3,0.900524,0.819048,0.002757
volume_185_slice_97,1,0.853058,0.743767,0.001276
volume_185_slice_98,1,0.898575,0.815830,0.001254
volume_185_slice_99,1,0.923077,0.857143,0.001244
volume_185_slice_100,1,0.922787,0.856643,0.001222
volume_185_slice_101,1,0.933466,0.875233,0.001200
volume_185_slice_102,1,0.926724,0.863454,0.001199
volume_185_slice_103,1,0.918519,0.849315,0.001202
volume_185_slice_104,1,0.784185,0.644986,0.001130
volume_185_slice_105,1,0.828625,0.707395,0.001138
volume_185_slice_106,2,0.841649,0.726592,0.001776
volume_185_slice_107,2,0.896882,0.813043,0.001745
volume_185_slice_108,1,0.734043,0.579832,0.001116
volume_185_slice_109,3,0.685714,0.521739,0.002231
volume_185_slice_110,6,0.313725,0.186047,0.004150
volume_185_slice_111,5,0.000000,0.000000,0.003393
volume_185_slice_112,3,0.459770,0.298507,0.002285
volume_185_slice_113,3,0.526316,0.357143,0.002177
volume_185_slice_114,1,0.608696,0.437500,0.000832
volume_135_slice_59,1,0.000000,0.000000,0.000767
volume_135_slice_60,1,0.739130,0.586207,0.000914
volume_135_slice_61,2,0.750988,0.601266,0.001961
volume_135_slice_62,2,0.755102,0.606557,0.002062
volume_135_slice_63,3,0.724252,0.567708,0.002795
volume_135_slice_64,3,0.757282,0.609375,0.003086
volume_135_slice_65,4,0.708397,0.548463,0.003957
volume_135_slice_66,2,0.734979,0.581001,0.002321
volume_135_slice_67,1,0.785879,0.647282,0.001753
volume_135_slice_68,1,0.772372,0.629157,0.001707
volume_135_slice_69,1,0.764742,0.619095,0.001842
volume_135_slice_70,1,0.780154,0.639551,0.001850
volume_135_slice_71,2,0.779770,0.639035,0.002461
volume_135_slice_72,1,0.760179,0.613136,0.001909
volume_135_slice_73,1,0.733429,0.579067,0.001907
volume_135_slice_74,3,0.680942,0.516234,0.003344
volume_135_slice_75,2,0.672311,0.506377,0.002716
volume_135_slice_76,4,0.666090,0.499351,0.004190
volume_135_slice_77,2,0.637313,0.467689,0.002577
volume_135_slice_78,2,0.597934,0.426466,0.002642
volume_135_slice_79,2,0.490101,0.324592,0.002857
volume_135_slice_80,3,0.430090,0.273958,0.003566
volume_135_slice_81,3,0.426873,0.271353,0.003367
volume_135_slice_82,2,0.604392,0.433067,0.002852
volume_135_slice_83,3,0.864121,0.760751,0.003745
volume_135_slice_84,1,0.876847,0.780702,0.002426
volume_135_slice_85,1,0.877591,0.781881,0.002463
volume_135_slice_86,1,0.872792,0.774295,0.002440
volume_135_slice_87,1,0.878798,0.783799,0.002483
volume_135_slice_88,3,0.886276,0.795777,0.003843
volume_135_slice_89,1,0.885286,0.794182,0.002580
volume_135_slice_90,2,0.884619,0.793110,0.003269
volume_135_slice_91,2,0.887357,0.797521,0.003389
volume_135_slice_92,1,0.932754,0.873981,0.002639
volume_135_slice_93,2,0.947491,0.900222,0.003340
volume_135_slice_94,1,0.957005,0.917555,0.002741
volume_135_slice_95,2,0.963161,0.928940,0.003262
volume_135_slice_96,1,0.962319,0.927374,0.002600
volume_135_slice_97,1,0.961227,0.925348,0.002631
volume_135_slice_98,2,0.960839,0.924629,0.003201
volume_135_slice_99,1,0.959637,0.922407,0.002531
volume_135_slice_100,1,0.960339,0.923704,0.002455
volume_135_slice_101,1,0.959577,0.922295,0.002424
volume_135_slice_102,2,0.952487,0.909284,0.003165
volume_135_slice_103,2,0.946347,0.898158,0.003171
volume_135_slice_104,1,0.939293,0.885535,0.002373
volume_135_slice_105,1,0.944931,0.895611,0.002381
volume_135_slice_106,2,0.953394,0.910940,0.002967
volume_135_slice_107,2,0.956075,0.915846,0.002952
