case_id,n_boxes,dice,iou,runtime_s
training_glioma_Tr-gl_1090,1,NaN,NaN,0.012768
training_glioma_Tr-gl_1091,1,NaN,NaN,0.012436
training_glioma_Tr-gl_1092,1,NaN,NaN,0.010615
training_glioma_Tr-gl_1093,1,NaN,NaN,0.012907
training_glioma_Tr-gl_1094,1,NaN,NaN,0.011740
training_glioma_Tr-gl_1095,1,NaN,NaN,0.010918
training_glioma_Tr-gl_1096,1,NaN,NaN,0.011439
training_glioma_Tr-gl_1097,1,NaN,NaN,0.012230
training_glioma_Tr-gl_1098,1,NaN,NaN,0.011358
training_glioma_Tr-gl_1099,1,NaN,NaN,0.012008
training_glioma_Tr-gl_11,1,NaN,NaN,0.012269
training_glioma_Tr-gl_110,1,NaN,NaN,0.011199
training_glioma_Tr-gl_1100,1,NaN,NaN,0.011651
training_glioma_Tr-gl_1101,1,NaN,NaN,0.012392
training_glioma_Tr-gl_1102,1,NaN,NaN,0.011149
training_glioma_Tr-gl_1103,1,NaN,NaN,0.012009
training_glioma_Tr-gl_1104,1,NaN,NaN,0.012886
training_glioma_Tr-gl_1105,1,NaN,NaN,0.011694
training_glioma_Tr-gl_1106,1,NaN,NaN,0.012310
training_glioma_Tr-gl_1107,1,NaN,NaN,0.012850
training_glioma_Tr-gl_1108,1,NaN,NaN,0.011324
training_glioma_Tr-gl_1109,1,NaN,NaN,0.012975
training_glioma_Tr-gl_111,1,NaN,NaN,0.012369
training_glioma_Tr-gl_1110,1,NaN,NaN,0.010808
training_glioma_Tr-gl_1111,1,NaN,NaN,0.012583
training_glioma_Tr-gl_1112,1,NaN,NaN,0.012200
training_glioma_Tr-gl_1113,1,NaN,NaN,0.011189
training_glioma_Tr-gl_1114,1,NaN,NaN,0.012540
training_glioma_Tr-gl_1115,1,NaN,NaN,0.012246
training_glioma_Tr-gl_1116,1,NaN,NaN,0.011431
training_glioma_Tr-gl_1117,1,NaN,NaN,0.012955
training_glioma_Tr-gl_1118,1,NaN,NaN,0.012924
training_glioma_Tr-gl_1119,1,NaN,NaN,0.011157
training_glioma_Tr-gl_112,1,NaN,NaN,0.012687
training_glioma_Tr-gl_1120,1,NaN,NaN,0.012099
training_glioma_Tr-gl_1121,1,NaN,NaN,0.011246
training_glioma_Tr-gl_1122,1,NaN,NaN,0.012191
training_glioma_Tr-gl_1123,1,NaN,NaN,0.012364
training_glioma_Tr-gl_1124,1,NaN,NaN,0.011977
training_glioma_Tr-gl_1125,1,NaN,NaN,0.011441
training_glioma_Tr-gl_1126,1,NaN,NaN,0.012043
training_glioma_Tr-gl_1127,1,NaN,NaN,0.012747
training_glioma_Tr-gl_1128,1,NaN,NaN,0.013095
training_glioma_Tr-gl_1129,1,NaN,NaN,0.011906
training_glioma_Tr-gl_113,1,NaN,NaN,0.011555
training_glioma_Tr-gl_1130,1,NaN,NaN,0.011855
training_glioma_Tr-gl_1131,1,NaN,NaN,0.012738
training_glioma_Tr-gl_1132,1,NaN,NaN,0.011479
training_glioma_Tr-gl_1133,1,NaN,NaN,0.011592
training_glioma_Tr-gl_1134,1,NaN,NaN,0.013607
training_glioma_Tr-gl_1135,1,NaN,NaN,0.010690
training_glioma_Tr-gl_1136,1,NaN,NaN,0.012179
training_glioma_Tr-gl_1137,1,NaN,NaN,0.011292
training_glioma_Tr-gl_1138,1,NaN,NaN,0.010695
training_glioma_Tr-gl_1139,1,NaN,NaN,0.013125
training_glioma_Tr-gl_114,1,NaN,NaN,0.012139
training_glioma_Tr-gl_1140,1,NaN,NaN,0.011188
training_glioma_Tr-gl_1141,1,NaN,NaN,0.012140
training_glioma_Tr-gl_1142,1,NaN,NaN,0.012801
training_glioma_Tr-gl_1143,1,NaN,NaN,0.012710
training_glioma_Tr-gl_1144,1,NaN,NaN,0.012260
training_glioma_Tr-gl_1145,1,NaN,NaN,0.012485
training_glioma_Tr-gl_1146,1,NaN,NaN,0.011122
training_glioma_Tr-gl_1147,1,NaN,NaN,0.012521
training_glioma_Tr-gl_1148,1,NaN,NaN,0.013137
training_glioma_Tr-gl_1149,1,NaN,NaN,0.011229
training_glioma_Tr-gl_115,1,NaN,NaN,0.012832
training_glioma_Tr-gl_1150,1,NaN,NaN,0.011814
training_glioma_Tr-gl_1151,1,NaN,NaN,0.011860
training_glioma_Tr-gl_1152,1,NaN,NaN,0.012102
training_glioma_Tr-gl_1153,1,NaN,NaN,0.011745
training_glioma_Tr-gl_1154,1,NaN,NaN,0.011239
training_glioma_Tr-gl_1155,1,NaN,NaN,0.013913
training_glioma_Tr-gl_1156,1,NaN,NaN,0.012085
training_glioma_Tr-gl_1157,1,NaN,NaN,0.011200
training_glioma_Tr-gl_1158,1,NaN,NaN,0.011728
training_glioma_Tr-gl_1159,1,NaN,NaN,0.011407
training_glioma_Tr-gl_116,1,NaN,NaN,0.010498
training_glioma_Tr-gl_1160,1,NaN,NaN,0.012262
training_glioma_Tr-gl_1161,1,NaN,NaN,0.012599
training_glioma_Tr-gl_1162,1,NaN,NaN,0.011081
training_glioma_Tr-gl_1163,1,NaN,NaN,0.012720
training_glioma_Tr-gl_1164,1,NaN,NaN,0.012391
training_glioma_Tr-gl_1165,1,NaN,NaN,0.011247
training_glioma_Tr-gl_1166,1,NaN,NaN,0.011665
training_glioma_Tr-gl_1167,1,NaN,NaN,0.013152
training_glioma_Tr-gl_1168,1,NaN,NaN,0.011339
training_glioma_Tr-gl_1169,1,NaN,NaN,0.012492
training_glioma_Tr-gl_117,1,NaN,NaN,0.012473
training_glioma_Tr-gl_1170,1,NaN,NaN,0.011659
training_glioma_Tr-gl_1171,1,NaN,NaN,0.011457
training_glioma_Tr-gl_1172,1,NaN,NaN,0.012630
training_glioma_Tr-gl_1173,1,NaN,NaN,0.011985
training_glioma_Tr-gl_1174,1,NaN,NaN,0.011792
training_glioma_Tr-gl_1175,1,NaN,NaN,0.012244
training_glioma_Tr-gl_1176,1,NaN,NaN,0.011952
training_glioma_Tr-gl_1177,1,NaN,NaN,0.013498
training_glioma_Tr-gl_1178,1,NaN,NaN,0.012287
training_glioma_Tr-gl_1179,1,NaN,NaN,0.012038
training_glioma_Tr-gl_118,1,NaN,NaN,0.012102
training_glioma_Tr-gl_1180,1,NaN,NaN,0.012706
training_glioma_Tr-gl_1181,1,NaN,NaN,0.011344
training_glioma_Tr-gl_1182,1,NaN,NaN,0.012317
training_glioma_Tr-gl_1183,1,NaN,NaN,0.012006
training_glioma_Tr-gl_1184,1,NaN,NaN,0.011952
training_glioma_Tr-gl_1185,1,NaN,NaN,0.012984
training_glioma_Tr-gl_1186,1,NaN,NaN,0.013325
training_glioma_Tr-gl_1187,1,NaN,NaN,0.011076
training_glioma_Tr-gl_1188,1,NaN,NaN,0.012572
training_glioma_Tr-gl_1189,1,NaN,NaN,0.012466
training_glioma_Tr-gl_119,1,NaN,NaN,0.010963
training_glioma_Tr-gl_1190,1,NaN,NaN,0.014324
training_glioma_Tr-gl_1191,1,NaN,NaN,0.012063
training_glioma_Tr-gl_1192,1,NaN,NaN,0.012937
training_glioma_Tr-gl_1193,1,NaN,NaN,0.013411
training_glioma_Tr-gl_1194,1,NaN,NaN,0.013429
training_glioma_Tr-gl_1195,1,NaN,NaN,0.011680
training_glioma_Tr-gl_1196,1,NaN,NaN,0.011723
training_glioma_Tr-gl_1197,1,NaN,NaN,0.012633
training_glioma_Tr-gl_1198,1,NaN,NaN,0.011979
training_glioma_Tr-gl_1199,1,NaN,NaN,0.011949
training_glioma_Tr-gl_12,1,NaN,NaN,0.012940
training_glioma_Tr-gl_120,1,NaN,NaN,0.012654
training_glioma_Tr-gl_1200,1,NaN,NaN,0.012732
training_glioma_Tr-gl_1201,1,NaN,NaN,0.012744
training_glioma_Tr-gl_1202,1,NaN,NaN,0.011858
training_glioma_Tr-gl_1203,1,NaN,NaN,0.012091
training_glioma_Tr-gl_1204,1,NaN,NaN,0.012986
training_glioma_Tr-gl_1205,1,NaN,NaN,0.011641
training_glioma_Tr-gl_1206,1,NaN,NaN,0.013106
training_glioma_Tr-gl_1207,1,NaN,NaN,0.012440
training_glioma_Tr-gl_1208,1,NaN,NaN,0.011059
training_glioma_Tr-gl_1209,1,NaN,NaN,0.013778
training_glioma_Tr-gl_121,1,NaN,NaN,0.012080
training_glioma_Tr-gl_1210,1,NaN,NaN,0.011978
training_glioma_Tr-gl_1211,1,NaN,NaN,0.011382
training_glioma_Tr-gl_1212,1,NaN,NaN,0.012662
training_glioma_Tr-gl_1213,1,NaN,NaN,0.011242
training_glioma_Tr-gl_1214,1,NaN,NaN,0.011785
training_glioma_Tr-gl_1215,1,NaN,NaN,0.012686
training_glioma_Tr-gl_1216,1,NaN,NaN,0.012668
training_glioma_Tr-gl_1217,1,NaN,NaN,0.011832
training_glioma_Tr-gl_1218,1,NaN,NaN,0.012134
training_glioma_Tr-gl_1219,1,NaN,NaN,0.011911
training_glioma_Tr-gl_122,1,NaN,NaN,0.012313
training_glioma_Tr-gl_1220,1,NaN,NaN,0.012151
training_glioma_Tr-gl_1221,1,NaN,NaN,0.012162
training_glioma_Tr-gl_1222,1,NaN,NaN,0.012349
training_glioma_Tr-gl_1223,1,NaN,NaN,0.012035
training_glioma_Tr-gl_1224,1,NaN,NaN,0.011918
training_glioma_Tr-gl_1225,1,NaN,NaN,0.012549
training_glioma_Tr-gl_1226,1,NaN,NaN,0.011298
training_glioma_Tr-gl_1227,1,NaN,NaN,0.012097
training_glioma_Tr-gl_1228,1,NaN,NaN,0.012078
training_glioma_Tr-gl_1229,1,NaN,NaN,0.011067
training_glioma_Tr-gl_123,1,NaN,NaN,0.013280
training_glioma_Tr-gl_1230,1,NaN,NaN,0.012194
training_glioma_Tr-gl_1231,1,NaN,NaN,0.011455
training_glioma_Tr-gl_1232,1,NaN,NaN,0.013435
training_glioma_Tr-gl_1233,1,NaN,NaN,0.012228
training_glioma_Tr-gl_1234,1,NaN,NaN,0.011569
training_glioma_Tr-gl_1235,1,NaN,NaN,0.012547
training_glioma_Tr-gl_1236,1,NaN,NaN,0.013466
training_glioma_Tr-gl_1237,1,NaN,NaN,0.011045
training_glioma_Tr-gl_1238,1,NaN,NaN,0.012718
training_glioma_Tr-gl_1239,1,NaN,NaN,0.012317
training_glioma_Tr-gl_124,1,NaN,NaN,0.010891
training_glioma_Tr-gl_1240,1,NaN,NaN,0.012654
training_glioma_Tr-gl_1241,1,NaN,NaN,0.011450
training_glioma_Tr-gl_1242,1,NaN,NaN,0.010777
training_glioma_Tr-gl_1243,1,NaN,NaN,0.012999
training_glioma_Tr-gl_1244,1,NaN,NaN,0.013579
training_glioma_Tr-gl_1245,1,NaN,NaN,0.011348
training_glioma_Tr-gl_1246,1,NaN,NaN,0.012229
training_glioma_Tr-gl_1247,1,NaN,NaN,0.013035
training_glioma_Tr-gl_1248,1,NaN,NaN,0.012396
training_glioma_Tr-gl_1249,1,NaN,NaN,0.012476
training_glioma_Tr-gl_125,1,NaN,NaN,0.011978
training_glioma_Tr-gl_1250,1,NaN,NaN,0.011207
training_glioma_Tr-gl_1251,1,NaN,NaN,0.013306
training_glioma_Tr-gl_1252,1,NaN,NaN,0.011951
training_glioma_Tr-gl_1253,1,NaN,NaN,0.012488
training_glioma_Tr-gl_1254,1,NaN,NaN,0.011686
training_glioma_Tr-gl_1255,1,NaN,NaN,0.012991
training_glioma_Tr-gl_1256,1,NaN,NaN,0.011410
training_glioma_Tr-gl_1257,1,NaN,NaN,0.012811
training_glioma_Tr-gl_1258,1,NaN,NaN,0.012438
training_glioma_Tr-gl_1259,1,NaN,NaN,0.011441
training_glioma_Tr-gl_126,1,NaN,NaN,0.012064
training_glioma_Tr-gl_1260,1,NaN,NaN,0.012543
training_glioma_Tr-gl_1261,1,NaN,NaN,0.011635
training_glioma_Tr-gl_1262,1,NaN,NaN,0.012122
training_glioma_Tr-gl_1263,1,NaN,NaN,0.011461
training_glioma_Tr-gl_1264,1,NaN,NaN,0.010778
training_glioma_Tr-gl_1265,1,NaN,NaN,0.011927
training_glioma_Tr-gl_1266,1,NaN,NaN,0.012718
training_glioma_Tr-gl_1267,1,NaN,NaN,0.011508
training_glioma_Tr-gl_1268,1,NaN,NaN,0.011986
training_glioma_Tr-gl_1269,1,NaN,NaN,0.011670
training_glioma_Tr-gl_127,1,NaN,NaN,0.011096
training_glioma_Tr-gl_1270,1,NaN,NaN,0.012222
training_glioma_Tr-gl_1271,1,NaN,NaN,0.012788
training_glioma_Tr-gl_1272,1,NaN,NaN,0.011105
training_glioma_Tr-gl_1273,1,NaN,NaN,0.012517
training_glioma_Tr-gl_1274,1,NaN,NaN,0.011284
training_glioma_Tr-gl_1275,1,NaN,NaN,0.010108
training_glioma_Tr-gl_1276,1,NaN,NaN,0.012514
training_glioma_Tr-gl_1277,1,NaN,NaN,0.012766
training_glioma_Tr-gl_1278,1,NaN,NaN,0.011428
training_glioma_Tr-gl_1279,1,NaN,NaN,0.012293
training_glioma_Tr-gl_128,1,NaN,NaN,0.012597
training_glioma_Tr-gl_1280,1,NaN,NaN,0.011718
training_glioma_Tr-gl_1281,1,NaN,NaN,0.012261
training_glioma_Tr-gl_1282,1,NaN,NaN,0.011959
training_glioma_Tr-gl_1283,1,NaN,NaN,0.012025
