case_id,n_boxes,dice,iou,runtime_s
volume_135_slice_91,2,0.914000,0.841620,0.002150
volume_135_slice_92,1,0.927527,0.864849,0.001762
volume_135_slice_93,2,0.944090,0.894101,0.002096
volume_135_slice_94,1,0.942360,0.891002,0.001689
volume_135_slice_95,2,0.941487,0.889443,0.002002
volume_135_slice_96,1,0.950049,0.904852,0.001663
volume_135_slice_97,1,0.933919,0.876030,0.001640
volume_135_slice_98,2,0.934375,0.876833,0.001926
volume_135_slice_99,1,0.940302,0.887330,0.001581
volume_135_slice_100,1,0.948409,0.901880,0.001555
volume_135_slice_101,1,0.936427,0.880454,0.001541
volume_135_slice_102,2,0.956110,0.915911,0.001918
volume_135_slice_103,2,0.955823,0.915385,0.001924
volume_135_slice_104,1,0.916887,0.846529,0.001519
volume_135_slice_105,1,0.927141,0.864179,0.001500
volume_135_slice_106,2,0.937255,0.881919,0.001813
volume_135_slice_107,2,0.944179,0.894260,0.001782
volume_135_slice_108,1,0.952819,0.909889,0.001386
volume_135_slice_109,1,0.952237,0.908829,0.001514
volume_135_slice_110,2,0.913584,0.840916,0.001785
volume_135_slice_111,2,0.928892,0.867225,0.001761
volume_135_slice_112,2,0.933785,0.875795,0.001728
volume_135_slice_113,2,0.950444,0.905567,0.001689
volume_135_slice_114,1,0.955585,0.914948,0.001213
volume_135_slice_115,1,0.607940,0.436720,0.001167
volume_135_slice_116,1,0.925127,0.860686,0.001170
volume_135_slice_117,1,0.738696,0.585660,0.001143
volume_135_slice_118,1,0.587649,0.416078,0.001143
volume_135_slice_119,1,0.800861,0.667863,0.001120
volume_135_slice_120,1,0.897201,0.813566,0.001082
volume_135_slice_121,1,0.881544,0.788179,0.001064
volume_135_slice_122,1,0.852526,0.742959,0.001045
volume_135_slice_123,1,0.860440,0.755064,0.001034
volume_135_slice_124,2,0.857143,0.750000,0.001283
volume_135_slice_125,1,0.855189,0.747013,0.000891
volume_135_slice_126,1,0.826309,0.704026,0.000846
volume_135_slice_127,2,0.645726,0.476806,0.001300
volume_135_slice_128,2,0.592726,0.421187,0.001266
volume_135_slice_129,3,0.657651,0.489926,0.001582
volume_135_slice_130,3,0.876389,0.779975,0.001523
volume_135_slice_131,3,0.872699,0.774150,0.001487
volume_135_slice_132,4,0.871840,0.772798,0.001779
volume_135_slice_133,3,0.793514,0.657706,0.001351
volume_135_slice_134,2,0.577640,0.406114,0.000974
volume_135_slice_135,2,0.516129,0.347826,0.000899
volume_135_slice_136,2,0.531915,0.362319,0.000945
volume_135_slice_137,2,0.674948,0.509375,0.000928
volume_135_slice_138,3,0.687805,0.524164,0.001197
volume_135_slice_139,1,0.589744,0.418182,0.000499
volume_135_slice_140,3,0.417112,0.263514,0.001216
volume_135_slice_141,3,0.542857,0.372549,0.001156
volume_135_slice_142,2,0.000000,0.000000,0.000746
volume_306_slice_55,1,0.000000,0.000000,0.000370
volume_306_slice_56,1,0.000000,0.000000,0.000380
volume_306_slice_57,2,0.000000,0.000000,0.000717
volume_306_slice_58,3,0.000000,0.000000,0.001098
volume_306_slice_59,4,0.000000,0.000000,0.001429
volume_306_slice_60,4,0.000000,0.000000,0.001422
volume_306_slice_61,5,0.000000,0.000000,0.001730
volume_306_slice_62,10,0.363636,0.222222,0.003459
