case_id,n_boxes,dice,iou,runtime_s
benign_benign_213,1,0.966660,0.935472,0.163133
benign_benign_214,1,0.960375,0.923771,0.163147
benign_benign_215,1,0.954083,0.912199,0.163841
benign_benign_216,1,0.964642,0.931699,0.163513
benign_benign_217,1,0.952042,0.908474,0.163011
benign_benign_218,1,0.940237,0.887215,0.162789
benign_benign_219,1,0.917904,0.848265,0.164784
benign_benign_22,1,0.961459,0.925779,0.165355
benign_benign_220,1,0.952641,0.909565,0.163754
benign_benign_221,1,0.930077,0.869293,0.163470
benign_benign_222,1,0.953533,0.911193,0.163012
benign_benign_223,1,0.942671,0.891558,0.162940
benign_benign_224,1,0.958407,0.920135,0.162915
benign_benign_225,1,0.971628,0.944821,0.162497
benign_benign_226,1,0.946510,0.898452,0.163754
benign_benign_227,1,0.954959,0.913801,0.164651
benign_benign_228,1,0.944482,0.894805,0.163191
benign_benign_229,1,0.972885,0.947202,0.163190
benign_benign_23,1,0.959268,0.921724,0.165278
benign_benign_230,1,0.981429,0.963535,0.162729
benign_benign_231,1,0.952310,0.908962,0.163408
benign_benign_232,1,0.967294,0.936660,0.162930
benign_benign_233,1,0.937981,0.883205,0.162136
benign_benign_234,1,0.954422,0.912818,0.162526
benign_benign_235,1,0.934255,0.876621,0.162497
benign_benign_236,1,0.935659,0.879096,0.164053
benign_benign_237,1,0.948008,0.901155,0.163839
benign_benign_238,1,0.963923,0.930358,0.163593
benign_benign_239,1,0.918405,0.849121,0.164192
benign_benign_24,1,0.956371,0.916390,0.162483
benign_benign_240,2,0.952236,0.908827,0.166130
benign_benign_241,1,0.965523,0.933344,0.165530
benign_benign_242,1,0.946119,0.897747,0.163776
benign_benign_243,1,0.944796,0.895369,0.168640
benign_benign_244,1,0.962571,0.927842,0.166293
benign_benign_245,1,0.924376,0.859385,0.163929
benign_benign_246,1,0.948576,0.902182,0.165418
benign_benign_247,1,0.926331,0.862771,0.162425
benign_benign_248,1,0.881829,0.788635,0.163923
benign_benign_249,1,0.951999,0.908395,0.165588
benign_benign_25,2,0.956844,0.917259,0.165044
benign_benign_250,1,0.937128,0.881694,0.162285
benign_benign_251,1,0.967742,0.937500,0.163806
benign_benign_252,1,0.966891,0.935904,0.162623
benign_benign_253,1,0.964620,0.931657,0.163676
benign_benign_254,1,0.917263,0.847170,0.163006
benign_benign_255,1,0.964065,0.930623,0.163380
benign_benign_256,1,0.945594,0.896802,0.165124
benign_benign_257,1,0.955960,0.915636,0.164843
benign_benign_258,1,0.950651,0.905943,0.162399
benign_benign_259,1,0.968553,0.939024,0.164415
benign_benign_26,1,0.979360,0.959555,0.162659
benign_benign_260,1,0.974470,0.950212,0.164992
benign_benign_261,1,0.968563,0.939043,0.164240
benign_benign_262,1,0.972089,0.945693,0.162559
benign_benign_263,1,0.953478,0.911092,0.162919
benign_benign_264,1,0.963946,0.930401,0.162816
benign_benign_265,1,0.935606,0.879003,0.165251
benign_benign_266,1,0.968592,0.939097,0.162451
benign_benign_267,1,0.952773,0.909806,0.167551
benign_benign_268,2,0.972632,0.946722,0.168674
benign_benign_269,1,0.902586,0.822466,0.163353
benign_benign_27,1,0.969255,0.940345,0.162788
benign_benign_270,1,0.960891,0.924725,0.162991
benign_benign_271,1,0.943428,0.892915,0.162654
benign_benign_272,1,0.766044,0.620803,0.162750
benign_benign_273,1,0.975124,0.951456,0.162514
benign_benign_274,1,0.964255,0.930978,0.164654
benign_benign_275,1,0.953634,0.911377,0.163243
benign_benign_276,1,0.974828,0.950892,0.162963
benign_benign_277,1,0.966241,0.934687,0.162630
benign_benign_278,1,0.950320,0.905342,0.163764
benign_benign_279,1,0.960288,0.923611,0.169354
benign_benign_28,1,0.975429,0.952037,0.165025
benign_benign_280,1,0.969956,0.941666,0.162190
benign_benign_281,1,0.978814,0.958506,0.162775
benign_benign_282,1,0.953213,0.910608,0.162922
benign_benign_283,1,0.963692,0.929928,0.165093
benign_benign_284,1,0.967106,0.936308,0.163396
benign_benign_285,1,0.965182,0.932706,0.163339
benign_benign_286,1,0.982861,0.966300,0.162499
benign_benign_287,1,0.967766,0.937546,0.165163
benign_benign_288,1,0.896959,0.813169,0.163094
benign_benign_289,1,0.971304,0.944209,0.162732
benign_benign_29,1,0.956204,0.916084,0.162673
benign_benign_290,1,0.965807,0.933875,0.164969
benign_benign_291,1,0.945668,0.896936,0.163504
benign_benign_292,1,0.967620,0.937271,0.161741
benign_benign_293,1,0.948027,0.901189,0.162729
benign_benign_294,1,0.964585,0.931593,0.163181
benign_benign_295,1,0.952525,0.909354,0.163154
benign_benign_296,1,0.967108,0.936311,0.162865
benign_benign_297,1,0.959612,0.922359,0.162267
benign_benign_298,1,0.953692,0.911483,0.163335
benign_benign_299,1,0.939808,0.886450,0.163543
benign_benign_3,1,0.973057,0.947528,0.162691
benign_benign_30,1,0.957350,0.918189,0.163083
benign_benign_300,1,0.950566,0.905789,0.166557
benign_benign_301,1,0.948880,0.902732,0.162971
benign_benign_302,1,0.935945,0.879602,0.166140
benign_benign_303,1,0.951079,0.906722,0.164915
benign_benign_304,1,0.944185,0.894271,0.164805
benign_benign_305,1,0.962954,0.928555,0.164023
benign_benign_306,1,0.939716,0.886287,0.164929
benign_benign_307,1,0.965075,0.932507,0.163351
benign_benign_308,1,0.936500,0.880584,0.162526
benign_benign_309,1,0.940113,0.886994,0.162979
benign_benign_31,1,0.956576,0.916766,0.162900
benign_benign_310,1,0.920988,0.853548,0.165426
benign_benign_311,1,0.948013,0.901165,0.162685
benign_benign_312,1,0.962080,0.926932,0.163178
benign_benign_313,1,0.920307,0.852378,0.163192
benign_benign_314,1,0.913530,0.840823,0.162740
benign_benign_315,2,0.932079,0.872798,0.168105
benign_benign_316,1,0.873530,0.775458,0.163879
benign_benign_317,1,0.873387,0.775233,0.163099
benign_benign_318,1,0.958479,0.920269,0.162149
benign_benign_319,1,0.970521,0.942730,0.163084
benign_benign_32,1,0.956224,0.916120,0.164795
benign_benign_320,1,0.974874,0.950980,0.164441
