case_id,n_boxes,dice,iou,runtime_s
volume_185_slice_50,1,0.788702,0.651121,0.000554
volume_185_slice_51,3,0.795868,0.660948,0.001020
volume_185_slice_52,4,0.717796,0.559815,0.001145
volume_185_slice_53,1,0.917972,0.848382,0.000563
volume_185_slice_54,3,0.918525,0.849327,0.000925
volume_185_slice_55,2,0.739983,0.587280,0.000803
volume_185_slice_56,3,0.864892,0.761947,0.000982
volume_185_slice_57,3,0.863753,0.760181,0.001042
volume_185_slice_58,2,0.885161,0.793981,0.000878
volume_185_slice_59,5,0.886890,0.796768,0.001339
volume_185_slice_60,7,0.850089,0.739265,0.001633
volume_185_slice_61,5,0.836318,0.718683,0.001214
volume_185_slice_62,5,0.828841,0.707711,0.001261
volume_185_slice_63,7,0.878457,0.783258,0.001696
volume_185_slice_64,4,0.879200,0.784440,0.001061
volume_185_slice_65,1,0.893489,0.807482,0.000501
volume_185_slice_66,1,0.914313,0.842151,0.000550
volume_185_slice_67,2,0.909553,0.834110,0.000650
volume_185_slice_68,2,0.713621,0.554752,0.000603
volume_185_slice_69,1,0.710145,0.550562,0.000410
volume_185_slice_70,3,0.681890,0.517324,0.000739
volume_185_slice_71,9,0.578680,0.407143,0.001879
volume_185_slice_72,10,0.670683,0.504532,0.002061
volume_185_slice_73,10,0.805195,0.673913,0.002306
volume_185_slice_74,12,0.738562,0.585492,0.002549
volume_185_slice_75,10,0.595745,0.424242,0.002277
volume_185_slice_76,10,0.691640,0.528631,0.002203
volume_185_slice_77,9,0.705552,0.545061,0.001904
volume_185_slice_78,11,0.735072,0.581118,0.002068
volume_185_slice_79,7,0.764423,0.618677,0.001583
volume_185_slice_80,4,0.774566,0.632075,0.001141
volume_185_slice_81,6,0.815534,0.688525,0.001352
volume_185_slice_82,3,0.807229,0.676768,0.000857
volume_185_slice_83,2,0.840909,0.725490,0.000657
volume_185_slice_84,4,0.869565,0.769231,0.000933
volume_185_slice_85,1,0.868208,0.767109,0.000424
volume_185_slice_86,1,0.862570,0.758350,0.000437
volume_185_slice_87,1,0.859147,0.753075,0.000432
volume_185_slice_88,1,0.862124,0.757660,0.000436
volume_185_slice_89,2,0.852697,0.743219,0.000583
volume_185_slice_90,1,0.855222,0.747064,0.000405
volume_185_slice_91,1,0.900000,0.818182,0.000410
volume_185_slice_92,1,0.898364,0.815482,0.000453
volume_185_slice_93,1,0.905992,0.828140,0.000444
volume_185_slice_94,2,0.892662,0.806133,0.000624
volume_185_slice_95,1,0.895698,0.811099,0.000450
volume_185_slice_96,3,0.915741,0.844578,0.000740
volume_185_slice_97,1,0.908956,0.833107,0.000339
volume_185_slice_98,1,0.908172,0.831790,0.000334
volume_185_slice_99,1,0.925134,0.860697,0.000319
volume_185_slice_100,1,0.935970,0.879646,0.000313
volume_185_slice_101,1,0.946841,0.899048,0.000321
volume_185_slice_102,1,0.946565,0.898551,0.000305
volume_185_slice_103,1,0.941176,0.888889,0.000306
volume_185_slice_104,1,0.926829,0.863636,0.000306
volume_185_slice_105,1,0.900000,0.818182,0.000295
volume_185_slice_106,2,0.913725,0.841155,0.000463
volume_185_slice_107,2,0.910412,0.835556,0.000461
volume_185_slice_108,1,0.776204,0.634259,0.000276
volume_185_slice_109,3,0.586667,0.415094,0.000632
volume_185_slice_110,6,0.000000,0.000000,0.000928
volume_185_slice_111,5,0.000000,0.000000,0.000830
volume_185_slice_112,3,0.435897,0.278689,0.000613
volume_185_slice_113,3,0.000000,0.000000,0.000539
